Time (ps),PRES
328.0,0.0
330.0,0.0
332.0,0.0
334.0,0.0
336.0,0.0
338.0,0.0
340.0,0.0
342.0,0.0
344.0,0.0
346.0,0.0
348.0,0.0
350.0,0.0
352.0,0.0
354.0,0.0
356.0,0.0
358.0,0.0
360.0,0.0
362.0,0.0
364.0,0.0
366.0,0.0
368.0,0.0
370.0,0.0
372.0,0.0
374.0,0.0
376.0,0.0
378.0,0.0
380.0,0.0
382.0,0.0
384.0,0.0
386.0,0.0
388.0,0.0
390.0,0.0
392.0,0.0
394.0,0.0
396.0,0.0
398.0,0.0
400.0,0.0
402.0,0.0
404.0,0.0
406.0,0.0
408.0,0.0
410.0,0.0
412.0,0.0
414.0,0.0
416.0,0.0
418.0,0.0
420.0,0.0
422.0,0.0
424.0,0.0
426.0,0.0
428.0,0.0
430.0,0.0
432.0,0.0
434.0,0.0
436.0,0.0
438.0,0.0
440.0,0.0
442.0,0.0
444.0,0.0
446.0,0.0
448.0,0.0
450.0,0.0
452.0,0.0
454.0,0.0
456.0,0.0
458.0,0.0
460.0,0.0
462.0,0.0
464.0,0.0
466.0,0.0
468.0,0.0
470.0,0.0
472.0,0.0
474.0,0.0
476.0,0.0
478.0,0.0
480.0,0.0
482.0,0.0
484.0,0.0
486.0,0.0
488.0,0.0
490.0,0.0
492.0,0.0
494.0,0.0
496.0,0.0
498.0,0.0
500.0,0.0
502.0,0.0
504.0,0.0
506.0,0.0
508.0,0.0
510.0,0.0
512.0,0.0
514.0,0.0
516.0,0.0
518.0,0.0
520.0,0.0
522.0,0.0
524.0,0.0
526.0,0.0
528.0,0.0
530.0,0.0
532.0,0.0
534.0,0.0
536.0,0.0
538.0,0.0
540.0,0.0
542.0,0.0
544.0,0.0
546.0,0.0
548.0,0.0
550.0,0.0
552.0,0.0
554.0,0.0
556.0,0.0
558.0,0.0
560.0,0.0
562.0,0.0
564.0,0.0
566.0,0.0
568.0,0.0
570.0,0.0
572.0,0.0
574.0,0.0
576.0,0.0
578.0,0.0
580.0,0.0
582.0,0.0
584.0,0.0
586.0,0.0
588.0,0.0
590.0,0.0
592.0,0.0
594.0,0.0
596.0,0.0
598.0,0.0
600.0,0.0
602.0,0.0
604.0,0.0
606.0,0.0
608.0,0.0
610.0,0.0
612.0,0.0
614.0,0.0
616.0,0.0
618.0,0.0
620.0,0.0
622.0,0.0
624.0,0.0
626.0,0.0
628.0,0.0
630.0,0.0
632.0,0.0
634.0,0.0
636.0,0.0
638.0,0.0
640.0,0.0
642.0,0.0
644.0,0.0
646.0,0.0
648.0,0.0
650.0,0.0
652.0,0.0
654.0,0.0
656.0,0.0
658.0,0.0
660.0,0.0
662.0,0.0
664.0,0.0
666.0,0.0
668.0,0.0
670.0,0.0
672.0,0.0
674.0,0.0
676.0,0.0
678.0,0.0
680.0,0.0
682.0,0.0
684.0,0.0
686.0,0.0
688.0,0.0
690.0,0.0
692.0,0.0
694.0,0.0
696.0,0.0
698.0,0.0
700.0,0.0
702.0,0.0
704.0,0.0
706.0,0.0
708.0,0.0
710.0,0.0
712.0,0.0
714.0,0.0
716.0,0.0
718.0,0.0
720.0,0.0
722.0,0.0
724.0,0.0
726.0,0.0
728.0,0.0
730.0,0.0
732.0,0.0
734.0,0.0
736.0,0.0
738.0,0.0
740.0,0.0
742.0,0.0
744.0,0.0
746.0,0.0
748.0,0.0
750.0,0.0
752.0,0.0
754.0,0.0
756.0,0.0
758.0,0.0
760.0,0.0
762.0,0.0
764.0,0.0
766.0,0.0
768.0,0.0
770.0,0.0
772.0,0.0
774.0,0.0
776.0,0.0
778.0,0.0
780.0,0.0
782.0,0.0
784.0,0.0
786.0,0.0
788.0,0.0
790.0,0.0
792.0,0.0
794.0,0.0
796.0,0.0
798.0,0.0
800.0,0.0
802.0,0.0
804.0,0.0
806.0,0.0
808.0,0.0
810.0,0.0
812.0,0.0
814.0,0.0
816.0,0.0
818.0,0.0
820.0,0.0
822.0,0.0
824.0,0.0
826.0,0.0
828.0,0.0
830.0,0.0
832.0,0.0
834.0,0.0
836.0,0.0
838.0,0.0
840.0,0.0
842.0,0.0
844.0,0.0
846.0,0.0
848.0,0.0
850.0,0.0
852.0,0.0
854.0,0.0
856.0,0.0
858.0,0.0
860.0,0.0
862.0,0.0
864.0,0.0
866.0,0.0
868.0,0.0
870.0,0.0
872.0,0.0
874.0,0.0
876.0,0.0
878.0,0.0
880.0,0.0
882.0,0.0
884.0,0.0
886.0,0.0
888.0,0.0
890.0,0.0
892.0,0.0
894.0,0.0
896.0,0.0
898.0,0.0
900.0,0.0
902.0,0.0
904.0,0.0
906.0,0.0
908.0,0.0
910.0,0.0
912.0,0.0
914.0,0.0
916.0,0.0
918.0,0.0
920.0,0.0
922.0,0.0
924.0,0.0
926.0,0.0
928.0,0.0
930.0,0.0
932.0,0.0
934.0,0.0
936.0,0.0
938.0,0.0
940.0,0.0
942.0,0.0
944.0,0.0
946.0,0.0
948.0,0.0
950.0,0.0
952.0,0.0
954.0,0.0
956.0,0.0
958.0,0.0
960.0,0.0
962.0,0.0
964.0,0.0
966.0,0.0
968.0,0.0
970.0,0.0
972.0,0.0
974.0,0.0
976.0,0.0
978.0,0.0
980.0,0.0
982.0,0.0
984.0,0.0
986.0,0.0
988.0,0.0
990.0,0.0
992.0,0.0
994.0,0.0
996.0,0.0
998.0,0.0
1000.0,0.0
1002.0,0.0
1004.0,0.0
1006.0,0.0
1008.0,0.0
1010.0,0.0
1012.0,0.0
1014.0,0.0
1016.0,0.0
1018.0,0.0
1020.0,0.0
1022.0,0.0
1024.0,0.0
1026.0,0.0
1028.0,0.0
1030.0,0.0
1032.0,0.0
1034.0,0.0
1036.0,0.0
1038.0,0.0
1040.0,0.0
1042.0,0.0
1044.0,0.0
1046.0,0.0
1048.0,0.0
1050.0,0.0
1052.0,0.0
1054.0,0.0
1056.0,0.0
1058.0,0.0
1060.0,0.0
1062.0,0.0
1064.0,0.0
1066.0,0.0
1068.0,0.0
1070.0,0.0
1072.0,0.0
1074.0,0.0
1076.0,0.0
1078.0,0.0
1080.0,0.0
1082.0,0.0
1084.0,0.0
1086.0,0.0
1088.0,0.0
1090.0,0.0
1092.0,0.0
1094.0,0.0
1096.0,0.0
1098.0,0.0
1100.0,0.0
1102.0,0.0
1104.0,0.0
1106.0,0.0
1108.0,0.0
1110.0,0.0
1112.0,0.0
1114.0,0.0
1116.0,0.0
1118.0,0.0
1120.0,0.0
1122.0,0.0
1124.0,0.0
1126.0,0.0
1128.0,0.0
1130.0,0.0
1132.0,0.0
1134.0,0.0
1136.0,0.0
1138.0,0.0
1140.0,0.0
1142.0,0.0
1144.0,0.0
1146.0,0.0
1148.0,0.0
1150.0,0.0
1152.0,0.0
1154.0,0.0
1156.0,0.0
1158.0,0.0
1160.0,0.0
1162.0,0.0
1164.0,0.0
1166.0,0.0
1168.0,0.0
1170.0,0.0
1172.0,0.0
1174.0,0.0
1176.0,0.0
1178.0,0.0
1180.0,0.0
1182.0,0.0
1184.0,0.0
1186.0,0.0
1188.0,0.0
1190.0,0.0
1192.0,0.0
1194.0,0.0
1196.0,0.0
1198.0,0.0
1200.0,0.0
1202.0,0.0
1204.0,0.0
1206.0,0.0
1208.0,0.0
1210.0,0.0
1212.0,0.0
1214.0,0.0
1216.0,0.0
1218.0,0.0
1220.0,0.0
1222.0,0.0
1224.0,0.0
1226.0,0.0
1228.0,0.0
1230.0,0.0
1232.0,0.0
1234.0,0.0
1236.0,0.0
1238.0,0.0
1240.0,0.0
1242.0,0.0
1244.0,0.0
1246.0,0.0
1248.0,0.0
1250.0,0.0
1252.0,0.0
1254.0,0.0
1256.0,0.0
1258.0,0.0
1260.0,0.0
1262.0,0.0
1264.0,0.0
1266.0,0.0
1268.0,0.0
1270.0,0.0
1272.0,0.0
1274.0,0.0
1276.0,0.0
1278.0,0.0
1280.0,0.0
1282.0,0.0
1284.0,0.0
1286.0,0.0
1288.0,0.0
1290.0,0.0
1292.0,0.0
1294.0,0.0
1296.0,0.0
1298.0,0.0
1300.0,0.0
1302.0,0.0
1304.0,0.0
1306.0,0.0
1308.0,0.0
1310.0,0.0
1312.0,0.0
1314.0,0.0
1316.0,0.0
1318.0,0.0
1320.0,0.0
1322.0,0.0
1324.0,0.0
1326.0,0.0
1328.0,0.0
1330.0,0.0
1332.0,0.0
1334.0,0.0
1336.0,0.0
1338.0,0.0
1340.0,0.0
1342.0,0.0
1344.0,0.0
1346.0,0.0
1348.0,0.0
1350.0,0.0
1352.0,0.0
1354.0,0.0
1356.0,0.0
1358.0,0.0
1360.0,0.0
1362.0,0.0
1364.0,0.0
1366.0,0.0
1368.0,0.0
1370.0,0.0
1372.0,0.0
1374.0,0.0
1376.0,0.0
1378.0,0.0
1380.0,0.0
1382.0,0.0
1384.0,0.0
1386.0,0.0
1388.0,0.0
1390.0,0.0
1392.0,0.0
1394.0,0.0
1396.0,0.0
1398.0,0.0
1400.0,0.0
1402.0,0.0
1404.0,0.0
1406.0,0.0
1408.0,0.0
1410.0,0.0
1412.0,0.0
1414.0,0.0
1416.0,0.0
1418.0,0.0
1420.0,0.0
1422.0,0.0
1424.0,0.0
1426.0,0.0
1428.0,0.0
1430.0,0.0
1432.0,0.0
1434.0,0.0
1436.0,0.0
1438.0,0.0
1440.0,0.0
1442.0,0.0
1444.0,0.0
1446.0,0.0
1448.0,0.0
1450.0,0.0
1452.0,0.0
1454.0,0.0
1456.0,0.0
1458.0,0.0
1460.0,0.0
1462.0,0.0
1464.0,0.0
1466.0,0.0
1468.0,0.0
1470.0,0.0
1472.0,0.0
1474.0,0.0
1476.0,0.0
1478.0,0.0
1480.0,0.0
1482.0,0.0
1484.0,0.0
1486.0,0.0
1488.0,0.0
1490.0,0.0
1492.0,0.0
1494.0,0.0
1496.0,0.0
1498.0,0.0
1500.0,0.0
1502.0,0.0
1504.0,0.0
1506.0,0.0
1508.0,0.0
1510.0,0.0
1512.0,0.0
1514.0,0.0
1516.0,0.0
1518.0,0.0
1520.0,0.0
1522.0,0.0
1524.0,0.0
1526.0,0.0
1528.0,0.0
1530.0,0.0
1532.0,0.0
1534.0,0.0
1536.0,0.0
1538.0,0.0
1540.0,0.0
1542.0,0.0
1544.0,0.0
1546.0,0.0
1548.0,0.0
1550.0,0.0
1552.0,0.0
1554.0,0.0
1556.0,0.0
1558.0,0.0
1560.0,0.0
1562.0,0.0
1564.0,0.0
1566.0,0.0
1568.0,0.0
1570.0,0.0
1572.0,0.0
1574.0,0.0
1576.0,0.0
1578.0,0.0
1580.0,0.0
1582.0,0.0
1584.0,0.0
1586.0,0.0
1588.0,0.0
1590.0,0.0
1592.0,0.0
1594.0,0.0
1596.0,0.0
1598.0,0.0
1600.0,0.0
1602.0,0.0
1604.0,0.0
1606.0,0.0
1608.0,0.0
1610.0,0.0
1612.0,0.0
1614.0,0.0
1616.0,0.0
1618.0,0.0
1620.0,0.0
1622.0,0.0
1624.0,0.0
1626.0,0.0
1628.0,0.0
1630.0,0.0
1632.0,0.0
1634.0,0.0
1636.0,0.0
1638.0,0.0
1640.0,0.0
1642.0,0.0
1644.0,0.0
1646.0,0.0
1648.0,0.0
1650.0,0.0
1652.0,0.0
1654.0,0.0
1656.0,0.0
1658.0,0.0
1660.0,0.0
1662.0,0.0
10022.0,0.0
10024.0,0.0
10026.0,0.0
10028.0,0.0
10030.0,0.0
10032.0,0.0
10034.0,0.0
10036.0,0.0
10038.0,0.0
10040.0,0.0
10042.0,0.0
10044.0,0.0
10046.0,0.0
10048.0,0.0
10050.0,0.0
10052.0,0.0
10054.0,0.0
10056.0,0.0
10058.0,0.0
10060.0,0.0
10062.0,0.0
10064.0,0.0
10066.0,0.0
10068.0,0.0
10070.0,0.0
10072.0,0.0
10074.0,0.0
10076.0,0.0
10078.0,0.0
10080.0,0.0
10082.0,0.0
10084.0,0.0
10086.0,0.0
10088.0,0.0
10090.0,0.0
10092.0,0.0
10094.0,0.0
10096.0,0.0
10098.0,0.0
10100.0,0.0
10102.0,0.0
10104.0,0.0
10106.0,0.0
10108.0,0.0
10110.0,0.0
10112.0,0.0
10114.0,0.0
10116.0,0.0
10118.0,0.0
10120.0,0.0
10122.0,0.0
10124.0,0.0
10126.0,0.0
10128.0,0.0
10130.0,0.0
10132.0,0.0
10134.0,0.0
10136.0,0.0
10138.0,0.0
10140.0,0.0
10142.0,0.0
10144.0,0.0
10146.0,0.0
10148.0,0.0
10150.0,0.0
10152.0,0.0
10154.0,0.0
10156.0,0.0
10158.0,0.0
10160.0,0.0
10162.0,0.0
10164.0,0.0
10166.0,0.0
10168.0,0.0
10170.0,0.0
10172.0,0.0
10174.0,0.0
10176.0,0.0
10178.0,0.0
10180.0,0.0
10182.0,0.0
10184.0,0.0
10186.0,0.0
10188.0,0.0
10190.0,0.0
10192.0,0.0
10194.0,0.0
10196.0,0.0
10198.0,0.0
10200.0,0.0
10202.0,0.0
10204.0,0.0
10206.0,0.0
10208.0,0.0
10210.0,0.0
10212.0,0.0
10214.0,0.0
10216.0,0.0
10218.0,0.0
10220.0,0.0
10222.0,0.0
10224.0,0.0
10226.0,0.0
10228.0,0.0
10230.0,0.0
10232.0,0.0
10234.0,0.0
10236.0,0.0
10238.0,0.0
10240.0,0.0
10242.0,0.0
10244.0,0.0
10246.0,0.0
10248.0,0.0
10250.0,0.0
10252.0,0.0
10254.0,0.0
10256.0,0.0
10258.0,0.0
10260.0,0.0
10262.0,0.0
10264.0,0.0
10266.0,0.0
10268.0,0.0
10270.0,0.0
10272.0,0.0
10274.0,0.0
10276.0,0.0
10278.0,0.0
10280.0,0.0
10282.0,0.0
10284.0,0.0
10286.0,0.0
10288.0,0.0
10290.0,0.0
10292.0,0.0
10294.0,0.0
10296.0,0.0
10298.0,0.0
10300.0,0.0
10302.0,0.0
10304.0,0.0
10306.0,0.0
10308.0,0.0
10310.0,0.0
10312.0,0.0
10314.0,0.0
10316.0,0.0
10318.0,0.0
10320.0,0.0
10322.0,0.0
10324.0,0.0
10326.0,0.0
10328.0,0.0
10330.0,0.0
10332.0,0.0
10334.0,0.0
10336.0,0.0
10338.0,0.0
10340.0,0.0
10342.0,0.0
10344.0,0.0
10346.0,0.0
10348.0,0.0
10350.0,0.0
10352.0,0.0
10354.0,0.0
10356.0,0.0
10358.0,0.0
10360.0,0.0
10362.0,0.0
10364.0,0.0
10366.0,0.0
10368.0,0.0
10370.0,0.0
10372.0,0.0
10374.0,0.0
10376.0,0.0
10378.0,0.0
10380.0,0.0
10382.0,0.0
10384.0,0.0
10386.0,0.0
10388.0,0.0
10390.0,0.0
10392.0,0.0
10394.0,0.0
10396.0,0.0
10398.0,0.0
10400.0,0.0
10402.0,0.0
10404.0,0.0
10406.0,0.0
10408.0,0.0
10410.0,0.0
10412.0,0.0
10414.0,0.0
10416.0,0.0
10418.0,0.0
10420.0,0.0
10422.0,0.0
10424.0,0.0
10426.0,0.0
10428.0,0.0
10430.0,0.0
10432.0,0.0
10434.0,0.0
10436.0,0.0
10438.0,0.0
10440.0,0.0
10442.0,0.0
10444.0,0.0
10446.0,0.0
10448.0,0.0
10450.0,0.0
10452.0,0.0
10454.0,0.0
10456.0,0.0
10458.0,0.0
10460.0,0.0
10462.0,0.0
10464.0,0.0
10466.0,0.0
10468.0,0.0
10470.0,0.0
10472.0,0.0
10474.0,0.0
10476.0,0.0
10478.0,0.0
10480.0,0.0
10482.0,0.0
10484.0,0.0
10486.0,0.0
10488.0,0.0
10490.0,0.0
10492.0,0.0
10494.0,0.0
10496.0,0.0
10498.0,0.0
10500.0,0.0
10502.0,0.0
10504.0,0.0
10506.0,0.0
10508.0,0.0
10510.0,0.0
10512.0,0.0
10514.0,0.0
10516.0,0.0
10518.0,0.0
10520.0,0.0
10522.0,0.0
10524.0,0.0
10526.0,0.0
10528.0,0.0
10530.0,0.0
10532.0,0.0
10534.0,0.0
10536.0,0.0
10538.0,0.0
10540.0,0.0
10542.0,0.0
10544.0,0.0
10546.0,0.0
10548.0,0.0
10550.0,0.0
10552.0,0.0
10554.0,0.0
10556.0,0.0
10558.0,0.0
10560.0,0.0
10562.0,0.0
10564.0,0.0
10566.0,0.0
10568.0,0.0
10570.0,0.0
10572.0,0.0
10574.0,0.0
10576.0,0.0
10578.0,0.0
10580.0,0.0
10582.0,0.0
10584.0,0.0
10586.0,0.0
10588.0,0.0
10590.0,0.0
10592.0,0.0
10594.0,0.0
10596.0,0.0
10598.0,0.0
10600.0,0.0
10602.0,0.0
10604.0,0.0
10606.0,0.0
10608.0,0.0
10610.0,0.0
10612.0,0.0
10614.0,0.0
10616.0,0.0
10618.0,0.0
10620.0,0.0
10622.0,0.0
10624.0,0.0
10626.0,0.0
10628.0,0.0
10630.0,0.0
10632.0,0.0
10634.0,0.0
10636.0,0.0
10638.0,0.0
10640.0,0.0
10642.0,0.0
10644.0,0.0
10646.0,0.0
10648.0,0.0
10650.0,0.0
10652.0,0.0
10654.0,0.0
10656.0,0.0
10658.0,0.0
10660.0,0.0
10662.0,0.0
10664.0,0.0
10666.0,0.0
10668.0,0.0
10670.0,0.0
10672.0,0.0
10674.0,0.0
10676.0,0.0
10678.0,0.0
10680.0,0.0
10682.0,0.0
10684.0,0.0
10686.0,0.0
10688.0,0.0
10690.0,0.0
10692.0,0.0
10694.0,0.0
10696.0,0.0
10698.0,0.0
10700.0,0.0
10702.0,0.0
10704.0,0.0
10706.0,0.0
10708.0,0.0
10710.0,0.0
10712.0,0.0
10714.0,0.0
10716.0,0.0
10718.0,0.0
10720.0,0.0
10722.0,0.0
10724.0,0.0
10726.0,0.0
10728.0,0.0
10730.0,0.0
10732.0,0.0
10734.0,0.0
10736.0,0.0
10738.0,0.0
10740.0,0.0
10742.0,0.0
10744.0,0.0
10746.0,0.0
10748.0,0.0
10750.0,0.0
10752.0,0.0
10754.0,0.0
10756.0,0.0
10758.0,0.0
10760.0,0.0
10762.0,0.0
10764.0,0.0
10766.0,0.0
10768.0,0.0
10770.0,0.0
10772.0,0.0
10774.0,0.0
10776.0,0.0
10778.0,0.0
10780.0,0.0
10782.0,0.0
10784.0,0.0
10786.0,0.0
10788.0,0.0
10790.0,0.0
10792.0,0.0
10794.0,0.0
10796.0,0.0
10798.0,0.0
10800.0,0.0
10802.0,0.0
10804.0,0.0
10806.0,0.0
10808.0,0.0
10810.0,0.0
10812.0,0.0
10814.0,0.0
10816.0,0.0
10818.0,0.0
10820.0,0.0
10822.0,0.0
10824.0,0.0
10826.0,0.0
10828.0,0.0
10830.0,0.0
10832.0,0.0
10834.0,0.0
10836.0,0.0
10838.0,0.0
10840.0,0.0
10842.0,0.0
10844.0,0.0
10846.0,0.0
10848.0,0.0
10850.0,0.0
10852.0,0.0
10854.0,0.0
10856.0,0.0
10858.0,0.0
10860.0,0.0
10862.0,0.0
10864.0,0.0
10866.0,0.0
10868.0,0.0
10870.0,0.0
10872.0,0.0
10874.0,0.0
10876.0,0.0
10878.0,0.0
10880.0,0.0
10882.0,0.0
10884.0,0.0
10886.0,0.0
10888.0,0.0
10890.0,0.0
10892.0,0.0
10894.0,0.0
10896.0,0.0
10898.0,0.0
10900.0,0.0
10902.0,0.0
10904.0,0.0
10906.0,0.0
10908.0,0.0
10910.0,0.0
10912.0,0.0
10914.0,0.0
10916.0,0.0
10918.0,0.0
10920.0,0.0
10922.0,0.0
10924.0,0.0
10926.0,0.0
10928.0,0.0
10930.0,0.0
10932.0,0.0
10934.0,0.0
10936.0,0.0
10938.0,0.0
10940.0,0.0
10942.0,0.0
10944.0,0.0
10946.0,0.0
10948.0,0.0
10950.0,0.0
10952.0,0.0
10954.0,0.0
10956.0,0.0
10958.0,0.0
10960.0,0.0
10962.0,0.0
10964.0,0.0
10966.0,0.0
10968.0,0.0
10970.0,0.0
10972.0,0.0
10974.0,0.0
10976.0,0.0
10978.0,0.0
10980.0,0.0
10982.0,0.0
10984.0,0.0
10986.0,0.0
10988.0,0.0
10990.0,0.0
10992.0,0.0
10994.0,0.0
10996.0,0.0
10998.0,0.0
11000.0,0.0
11002.0,0.0
11004.0,0.0
11006.0,0.0
11008.0,0.0
11010.0,0.0
11012.0,0.0
11014.0,0.0
11016.0,0.0
11018.0,0.0
11020.0,0.0
11022.0,0.0
11024.0,0.0
11026.0,0.0
11028.0,0.0
11030.0,0.0
11032.0,0.0
11034.0,0.0
11036.0,0.0
11038.0,0.0
11040.0,0.0
11042.0,0.0
11044.0,0.0
11046.0,0.0
11048.0,0.0
11050.0,0.0
11052.0,0.0
11054.0,0.0
11056.0,0.0
11058.0,0.0
11060.0,0.0
11062.0,0.0
11064.0,0.0
11066.0,0.0
11068.0,0.0
11070.0,0.0
11072.0,0.0
11074.0,0.0
11076.0,0.0
11078.0,0.0
11080.0,0.0
11082.0,0.0
11084.0,0.0
11086.0,0.0
11088.0,0.0
11090.0,0.0
11092.0,0.0
11094.0,0.0
11096.0,0.0
11098.0,0.0
11100.0,0.0
11102.0,0.0
11104.0,0.0
11106.0,0.0
11108.0,0.0
11110.0,0.0
11112.0,0.0
11114.0,0.0
11116.0,0.0
11118.0,0.0
11120.0,0.0
11122.0,0.0
11124.0,0.0
11126.0,0.0
11128.0,0.0
11130.0,0.0
11132.0,0.0
11134.0,0.0
11136.0,0.0
11138.0,0.0
11140.0,0.0
11142.0,0.0
11144.0,0.0
11146.0,0.0
11148.0,0.0
11150.0,0.0
11152.0,0.0
11154.0,0.0
11156.0,0.0
11158.0,0.0
11160.0,0.0
11162.0,0.0
11164.0,0.0
11166.0,0.0
11168.0,0.0
11170.0,0.0
11172.0,0.0
11174.0,0.0
11176.0,0.0
11178.0,0.0
11180.0,0.0
11182.0,0.0
11184.0,0.0
11186.0,0.0
11188.0,0.0
11190.0,0.0
11192.0,0.0
11194.0,0.0
11196.0,0.0
11198.0,0.0
11200.0,0.0
11202.0,0.0
11204.0,0.0
11206.0,0.0
11208.0,0.0
11210.0,0.0
11212.0,0.0
11214.0,0.0
11216.0,0.0
11218.0,0.0
11220.0,0.0
11222.0,0.0
11224.0,0.0
11226.0,0.0
11228.0,0.0
11230.0,0.0
11232.0,0.0
11234.0,0.0
11236.0,0.0
11238.0,0.0
11240.0,0.0
11242.0,0.0
11244.0,0.0
11246.0,0.0
11248.0,0.0
11250.0,0.0
11252.0,0.0
11254.0,0.0
11256.0,0.0
11258.0,0.0
11260.0,0.0
11262.0,0.0
11264.0,0.0
11266.0,0.0
11268.0,0.0
11270.0,0.0
11272.0,0.0
11274.0,0.0
11276.0,0.0
11278.0,0.0
11280.0,0.0
11282.0,0.0
11284.0,0.0
11286.0,0.0
11288.0,0.0
11290.0,0.0
11292.0,0.0
11294.0,0.0
11296.0,0.0
11298.0,0.0
11300.0,0.0
11302.0,0.0
11304.0,0.0
11306.0,0.0
11308.0,0.0
11310.0,0.0
11312.0,0.0
11314.0,0.0
11316.0,0.0
11318.0,0.0
11320.0,0.0
11322.0,0.0
11324.0,0.0
11326.0,0.0
11328.0,0.0
11330.0,0.0
11332.0,0.0
11334.0,0.0
11336.0,0.0
11338.0,0.0
11340.0,0.0
11342.0,0.0
11344.0,0.0
11346.0,0.0
11348.0,0.0
11350.0,0.0
11352.0,0.0
11354.0,0.0
11356.0,0.0
11358.0,0.0
11360.0,0.0
11362.0,0.0
11364.0,0.0
11366.0,0.0
11368.0,0.0
11370.0,0.0
11372.0,0.0
11374.0,0.0
11376.0,0.0
11378.0,0.0
11380.0,0.0
11382.0,0.0
11384.0,0.0
11386.0,0.0
11388.0,0.0
11390.0,0.0
11392.0,0.0
11394.0,0.0
11396.0,0.0
11398.0,0.0
11400.0,0.0
11402.0,0.0
11404.0,0.0
11406.0,0.0
11408.0,0.0
11410.0,0.0
11412.0,0.0
11414.0,0.0
11416.0,0.0
11418.0,0.0
11420.0,0.0
11422.0,0.0
11424.0,0.0
11426.0,0.0
11428.0,0.0
11430.0,0.0
11432.0,0.0
11434.0,0.0
11436.0,0.0
11438.0,0.0
11440.0,0.0
11442.0,0.0
11444.0,0.0
11446.0,0.0
11448.0,0.0
11450.0,0.0
11452.0,0.0
11454.0,0.0
11456.0,0.0
11458.0,0.0
11460.0,0.0
11462.0,0.0
11464.0,0.0
11466.0,0.0
11468.0,0.0
11470.0,0.0
11472.0,0.0
11474.0,0.0
11476.0,0.0
11478.0,0.0
11480.0,0.0
11482.0,0.0
11484.0,0.0
11486.0,0.0
11488.0,0.0
11490.0,0.0
11492.0,0.0
11494.0,0.0
11496.0,0.0
11498.0,0.0
11500.0,0.0
11502.0,0.0
11504.0,0.0
11506.0,0.0
11508.0,0.0
11510.0,0.0
11512.0,0.0
11514.0,0.0
11516.0,0.0
11518.0,0.0
11520.0,0.0
11522.0,0.0
11524.0,0.0
11526.0,0.0
11528.0,0.0
11530.0,0.0
11532.0,0.0
11534.0,0.0
11536.0,0.0
11538.0,0.0
11540.0,0.0
11542.0,0.0
11544.0,0.0
11546.0,0.0
11548.0,0.0
11550.0,0.0
11552.0,0.0
11554.0,0.0
11556.0,0.0
11558.0,0.0
11560.0,0.0
11562.0,0.0
11564.0,0.0
11566.0,0.0
11568.0,0.0
11570.0,0.0
11572.0,0.0
11574.0,0.0
11576.0,0.0
11578.0,0.0
11580.0,0.0
11582.0,0.0
11584.0,0.0
11586.0,0.0
11588.0,0.0
11590.0,0.0
11592.0,0.0
